[2025-03-11T07:02:55.092+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-03-11T07:02:55.134+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-10T07:00:00+00:00 [queued]>
[2025-03-11T07:02:55.148+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-10T07:00:00+00:00 [queued]>
[2025-03-11T07:02:55.149+0000] {taskinstance.py:2306} INFO - Starting attempt 2 of 3
[2025-03-11T07:02:55.312+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): collect_and_save_match_data_to_json_to_s3> on 2025-03-10 07:00:00+00:00
[2025-03-11T07:02:55.321+0000] {standard_task_runner.py:63} INFO - Started process 13313 to run task
[2025-03-11T07:02:55.325+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_nexon_data_sequential', 'collect_and_save_match_data_to_json_to_s3', 'scheduled__2025-03-10T07:00:00+00:00', '--job-id', '56', '--raw', '--subdir', 'DAGS_FOLDER/collect_match_info_dag.py', '--cfg-path', '/tmp/tmpn97_eze0']
[2025-03-11T07:02:55.329+0000] {standard_task_runner.py:91} INFO - Job 56: Subtask collect_and_save_match_data_to_json_to_s3
[2025-03-11T07:02:55.404+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-10T07:00:00+00:00 [running]> on host a0d797a25898
[2025-03-11T07:32:57.796+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 280 / 1000...742번째 유저 처리중
[2025-03-11T07:32:58.586+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 281 / 1000...743번째 유저 처리중
[2025-03-11T07:32:59.722+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 282 / 1000...743번째 유저 처리중
[2025-03-11T07:33:00.391+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 283 / 1000...743번째 유저 처리중
[2025-03-11T07:33:01.164+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 284 / 1000...744번째 유저 처리중
[2025-03-11T07:33:02.148+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 285 / 1000...744번째 유저 처리중
[2025-03-11T07:33:02.716+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 286 / 1000...744번째 유저 처리중
[2025-03-11T07:33:03.485+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 287 / 1000...745번째 유저 처리중
[2025-03-11T07:33:04.768+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 288 / 1000...745번째 유저 처리중
[2025-03-11T07:33:05.375+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 289 / 1000...745번째 유저 처리중
[2025-03-11T07:33:06.098+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 290 / 1000...746번째 유저 처리중
[2025-03-11T07:33:06.982+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 291 / 1000...746번째 유저 처리중
[2025-03-11T07:33:07.607+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 292 / 1000...746번째 유저 처리중
[2025-03-11T07:33:08.333+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 293 / 1000...747번째 유저 처리중
[2025-03-11T07:33:09.461+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 294 / 1000...747번째 유저 처리중
[2025-03-11T07:33:10.052+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 295 / 1000...747번째 유저 처리중
[2025-03-11T07:33:10.818+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 296 / 1000...748번째 유저 처리중
[2025-03-11T07:33:11.969+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 297 / 1000...748번째 유저 처리중
[2025-03-11T07:33:12.568+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 298 / 1000...748번째 유저 처리중
[2025-03-11T07:33:13.295+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 299 / 1000...749번째 유저 처리중
[2025-03-11T07:33:14.332+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 300 / 1000...749번째 유저 처리중
[2025-03-11T07:33:14.920+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 301 / 1000...749번째 유저 처리중
[2025-03-11T07:33:15.726+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 302 / 1000...750번째 유저 처리중
[2025-03-11T07:33:16.879+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 303 / 1000...750번째 유저 처리중
[2025-03-11T07:33:17.492+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 304 / 1000...750번째 유저 처리중
[2025-03-11T07:33:18.288+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 305 / 1000...751번째 유저 처리중
[2025-03-11T07:33:19.677+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 306 / 1000...751번째 유저 처리중
[2025-03-11T07:33:20.270+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 307 / 1000...751번째 유저 처리중
[2025-03-11T07:33:21.017+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 308 / 1000...752번째 유저 처리중
[2025-03-11T07:33:22.075+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 309 / 1000...752번째 유저 처리중
[2025-03-11T07:33:22.691+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 310 / 1000...752번째 유저 처리중
[2025-03-11T07:33:23.449+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 311 / 1000...753번째 유저 처리중
[2025-03-11T07:33:24.734+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 312 / 1000...753번째 유저 처리중
[2025-03-11T07:33:25.303+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 313 / 1000...753번째 유저 처리중
[2025-03-11T07:33:26.042+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 314 / 1000...754번째 유저 처리중
[2025-03-11T07:33:26.984+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 315 / 1000...754번째 유저 처리중
[2025-03-11T07:33:27.576+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 316 / 1000...754번째 유저 처리중
[2025-03-11T07:33:28.322+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 317 / 1000...755번째 유저 처리중
[2025-03-11T07:33:29.278+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 318 / 1000...755번째 유저 처리중
[2025-03-11T07:33:29.888+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 319 / 1000...755번째 유저 처리중
[2025-03-11T07:33:30.613+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 320 / 1000...756번째 유저 처리중
[2025-03-11T07:33:31.705+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 321 / 1000...756번째 유저 처리중
[2025-03-11T07:33:32.318+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 322 / 1000...756번째 유저 처리중
[2025-03-11T07:33:33.026+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 323 / 1000...757번째 유저 처리중
[2025-03-11T07:33:34.146+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 324 / 1000...757번째 유저 처리중
[2025-03-11T07:33:34.716+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 325 / 1000...757번째 유저 처리중
[2025-03-11T07:33:35.473+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 326 / 1000...758번째 유저 처리중
[2025-03-11T07:33:36.461+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 327 / 1000...758번째 유저 처리중
[2025-03-11T07:33:36.991+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 328 / 1000...758번째 유저 처리중
[2025-03-11T07:33:37.762+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 329 / 1000...759번째 유저 처리중
[2025-03-11T07:33:38.720+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 330 / 1000...759번째 유저 처리중
[2025-03-11T07:33:39.253+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 331 / 1000...759번째 유저 처리중
[2025-03-11T07:33:40.007+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 332 / 1000...760번째 유저 처리중
[2025-03-11T07:33:41.067+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 333 / 1000...760번째 유저 처리중
[2025-03-11T07:33:41.627+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 334 / 1000...760번째 유저 처리중
[2025-03-11T07:33:42.401+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 335 / 1000...761번째 유저 처리중
[2025-03-11T07:33:43.832+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 336 / 1000...761번째 유저 처리중
[2025-03-11T07:33:44.440+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 337 / 1000...761번째 유저 처리중
[2025-03-11T07:33:45.217+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 338 / 1000...762번째 유저 처리중
[2025-03-11T07:33:46.268+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 339 / 1000...762번째 유저 처리중
[2025-03-11T07:33:46.896+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 340 / 1000...762번째 유저 처리중
[2025-03-11T07:33:47.684+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 341 / 1000...763번째 유저 처리중
[2025-03-11T07:33:48.816+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 342 / 1000...763번째 유저 처리중
[2025-03-11T07:33:49.410+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 343 / 1000...763번째 유저 처리중
[2025-03-11T07:33:50.125+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 344 / 1000...764번째 유저 처리중
[2025-03-11T07:33:51.056+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 345 / 1000...764번째 유저 처리중
[2025-03-11T07:33:51.663+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 346 / 1000...764번째 유저 처리중
[2025-03-11T07:33:52.405+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 347 / 1000...765번째 유저 처리중
[2025-03-11T07:33:53.285+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 348 / 1000...765번째 유저 처리중
[2025-03-11T07:33:53.881+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 349 / 1000...765번째 유저 처리중
[2025-03-11T07:33:54.659+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 350 / 1000...766번째 유저 처리중
[2025-03-11T07:33:55.773+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 351 / 1000...766번째 유저 처리중
[2025-03-11T07:33:56.334+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 352 / 1000...766번째 유저 처리중
[2025-03-11T07:33:57.094+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 353 / 1000...767번째 유저 처리중
[2025-03-11T07:33:58.042+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 354 / 1000...767번째 유저 처리중
[2025-03-11T07:33:58.607+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 355 / 1000...767번째 유저 처리중
[2025-03-11T07:33:59.338+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 356 / 1000...768번째 유저 처리중
[2025-03-11T07:34:00.501+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 357 / 1000...768번째 유저 처리중
[2025-03-11T07:34:01.135+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 358 / 1000...768번째 유저 처리중
[2025-03-11T07:34:01.878+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 359 / 1000...769번째 유저 처리중
[2025-03-11T07:34:02.800+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 360 / 1000...769번째 유저 처리중
[2025-03-11T07:34:03.400+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 361 / 1000...769번째 유저 처리중
[2025-03-11T07:34:04.157+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 362 / 1000...770번째 유저 처리중
[2025-03-11T07:34:05.468+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 363 / 1000...770번째 유저 처리중
[2025-03-11T07:34:06.004+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 364 / 1000...770번째 유저 처리중
[2025-03-11T07:34:06.789+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 365 / 1000...771번째 유저 처리중
[2025-03-11T07:34:07.861+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 366 / 1000...771번째 유저 처리중
[2025-03-11T07:34:08.456+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 367 / 1000...771번째 유저 처리중
[2025-03-11T07:34:09.186+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 368 / 1000...772번째 유저 처리중
[2025-03-11T07:34:10.245+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 369 / 1000...772번째 유저 처리중
[2025-03-11T07:34:10.809+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 370 / 1000...772번째 유저 처리중
[2025-03-11T07:34:11.548+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 371 / 1000...773번째 유저 처리중
[2025-03-11T07:34:12.603+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 372 / 1000...773번째 유저 처리중
[2025-03-11T07:34:13.200+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 373 / 1000...773번째 유저 처리중
[2025-03-11T07:34:13.892+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 374 / 1000...774번째 유저 처리중
[2025-03-11T07:34:14.758+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 375 / 1000...774번째 유저 처리중
[2025-03-11T07:34:15.360+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 376 / 1000...774번째 유저 처리중
[2025-03-11T07:34:16.060+0000] {collect_match_info_dag.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 377 / 1000...775번째 유저 처리중
