[2025-03-09T09:12:18.497+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-03-09T09:12:18.538+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [queued]>
[2025-03-09T09:12:18.552+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [queued]>
[2025-03-09T09:12:18.553+0000] {taskinstance.py:2306} INFO - Starting attempt 3 of 3
[2025-03-09T09:12:18.566+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): collect_and_save_match_data_to_json_to_s3> on 2025-03-08 01:00:00+00:00
[2025-03-09T09:12:18.574+0000] {standard_task_runner.py:63} INFO - Started process 14788 to run task
[2025-03-09T09:12:18.578+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_nexon_data_sequential', 'collect_and_save_match_data_to_json_to_s3', 'scheduled__2025-03-08T01:00:00+00:00', '--job-id', '46', '--raw', '--subdir', 'DAGS_FOLDER/collect_match_info.py', '--cfg-path', '/tmp/tmpwa5jpe54']
[2025-03-09T09:12:18.581+0000] {standard_task_runner.py:91} INFO - Job 46: Subtask collect_and_save_match_data_to_json_to_s3
[2025-03-09T09:12:18.645+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [running]> on host 40942f81e2c9
[2025-03-09T09:44:33.433+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:34.004+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:44:34.005+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:34.506+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%EC%9D%B4%EC%A0%95%ED%9A%A8
[2025-03-09T09:44:34.575+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:44:34.575+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:35.144+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:44:35.146+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:35.707+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:44:35.708+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:36.262+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:44:36.263+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:36.820+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:44:36.820+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:37.321+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%EA%B2%BD%EA%B8%B0%EC%A4%91%EC%B1%84%ED%8C%85%EB%81%84%EA%B8%B0
[2025-03-09T09:44:37.377+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:44:37.378+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:37.936+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:44:37.936+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:38.495+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:44:38.496+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:39.052+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:44:39.052+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:39.606+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:44:39.607+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:40.107+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%ED%97%88%EB%8B%88%ED%8D%BC%ED%84%B0%EC%B9%A9%EC%8A%9B
[2025-03-09T09:44:40.166+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:44:40.166+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:40.729+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:44:40.730+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:41.287+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:44:41.287+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:41.842+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:44:41.843+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:42.412+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:44:42.413+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:42.914+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=Zenith%EC%A7%80%ED%98%B8
[2025-03-09T09:44:42.972+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:44:42.972+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:43.526+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:44:43.527+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:44.082+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:44:44.083+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:44.645+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:44:44.646+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:45.204+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:44:45.205+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:45.706+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%EC%A2%80%EB%A7%8C%ED%95%98%EB%8B%A4%EC%A0%91%EB%8A%94%EB%8B%A4
[2025-03-09T09:44:45.762+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:44:45.762+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:46.320+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:44:46.321+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:46.878+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:44:46.879+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:47.434+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:44:47.435+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:47.992+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:44:47.992+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:48.493+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%EB%B0%A9%EC%82%AC%EC%84%A0%EC%82%AC
[2025-03-09T09:44:48.551+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:44:48.552+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:49.107+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:44:49.107+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:49.667+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:44:49.667+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:50.227+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:44:50.228+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:50.797+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:44:50.798+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:51.300+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%EB%B2%A4%ED%94%BC%EC%B9%B4
[2025-03-09T09:44:51.364+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:44:51.364+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:51.917+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:44:51.917+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:52.472+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:44:52.473+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:53.030+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:44:53.031+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:53.586+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:44:53.587+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:54.087+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%ED%99%94%EB%82%B4%EC%A7%80%EB%A7%90%EA%B3%A0%EC%A6%90%EA%B2%81%EA%B2%8C
[2025-03-09T09:44:54.145+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:44:54.145+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:54.701+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:44:54.702+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:55.259+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:44:55.260+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:55.813+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:44:55.814+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:56.376+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:44:56.377+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:56.878+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%EB%A7%90%EB%9E%91%EB%A7%90%EB%9E%91%EC%A7%80%EC%9A%B0%EA%B0%9C
[2025-03-09T09:44:56.935+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:44:56.935+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:57.505+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:44:57.506+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:58.064+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:44:58.065+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:58.617+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:44:58.618+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:59.177+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:44:59.178+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:44:59.679+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=YomiroBackHo
[2025-03-09T09:44:59.735+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:44:59.736+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:45:00.304+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:45:00.305+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:45:00.868+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:45:00.869+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:45:01.431+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:45:01.432+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:45:01.993+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:45:01.994+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:45:02.495+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=CUB0
[2025-03-09T09:45:02.554+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:45:02.554+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:45:03.112+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:45:03.112+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:45:03.668+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:45:03.669+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:45:04.229+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:45:04.230+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:45:04.787+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:45:04.788+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:45:05.289+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=WindFaII
[2025-03-09T09:45:05.348+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:45:05.348+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:45:05.910+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:45:05.911+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:45:06.474+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:45:06.475+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:45:07.064+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:45:07.065+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:45:07.621+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:45:07.622+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:45:08.123+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%EB%A7%8C%EB%85%84%EC%8A%A4%ED%8D%BC%EC%8A%A4
[2025-03-09T09:45:08.181+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:45:08.181+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:45:08.742+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
