[2025-03-09T10:53:43.740+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-03-09T10:53:43.780+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [queued]>
[2025-03-09T10:53:43.794+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [queued]>
[2025-03-09T10:53:43.795+0000] {taskinstance.py:2306} INFO - Starting attempt 4 of 5
[2025-03-09T10:53:43.807+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): collect_and_save_match_data_to_json_to_s3> on 2025-03-08 01:00:00+00:00
[2025-03-09T10:53:43.815+0000] {standard_task_runner.py:63} INFO - Started process 17994 to run task
[2025-03-09T10:53:43.819+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_nexon_data_sequential', 'collect_and_save_match_data_to_json_to_s3', 'scheduled__2025-03-08T01:00:00+00:00', '--job-id', '47', '--raw', '--subdir', 'DAGS_FOLDER/collect_match_info.py', '--cfg-path', '/tmp/tmpz0p37iqh']
[2025-03-09T10:53:43.822+0000] {standard_task_runner.py:91} INFO - Job 47: Subtask collect_and_save_match_data_to_json_to_s3
[2025-03-09T10:53:43.885+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [running]> on host 40942f81e2c9
[2025-03-09T11:28:50.806+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 657 / 1000...889번째 유저 처리중
[2025-03-09T11:28:51.399+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 658 / 1000...889번째 유저 처리중
[2025-03-09T11:28:52.089+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 659 / 1000...890번째 유저 처리중
[2025-03-09T11:28:53.271+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 660 / 1000...890번째 유저 처리중
[2025-03-09T11:28:53.873+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 661 / 1000...890번째 유저 처리중
[2025-03-09T11:28:54.627+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 662 / 1000...891번째 유저 처리중
[2025-03-09T11:28:55.576+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 663 / 1000...891번째 유저 처리중
[2025-03-09T11:28:56.181+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 664 / 1000...891번째 유저 처리중
[2025-03-09T11:28:56.943+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 665 / 1000...892번째 유저 처리중
[2025-03-09T11:28:58.089+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 666 / 1000...892번째 유저 처리중
[2025-03-09T11:28:58.688+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 667 / 1000...892번째 유저 처리중
[2025-03-09T11:28:59.419+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 668 / 1000...893번째 유저 처리중
[2025-03-09T11:29:00.543+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 669 / 1000...893번째 유저 처리중
[2025-03-09T11:29:01.140+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 670 / 1000...893번째 유저 처리중
[2025-03-09T11:29:01.901+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 671 / 1000...894번째 유저 처리중
[2025-03-09T11:29:03.145+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 672 / 1000...894번째 유저 처리중
[2025-03-09T11:29:03.738+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 673 / 1000...894번째 유저 처리중
[2025-03-09T11:29:04.468+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 674 / 1000...895번째 유저 처리중
[2025-03-09T11:29:05.324+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 675 / 1000...895번째 유저 처리중
[2025-03-09T11:29:05.931+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 676 / 1000...895번째 유저 처리중
[2025-03-09T11:29:06.667+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 677 / 1000...896번째 유저 처리중
[2025-03-09T11:29:07.634+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 678 / 1000...896번째 유저 처리중
[2025-03-09T11:29:08.247+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 679 / 1000...896번째 유저 처리중
[2025-03-09T11:29:09.005+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 680 / 1000...897번째 유저 처리중
[2025-03-09T11:29:09.845+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 681 / 1000...897번째 유저 처리중
[2025-03-09T11:29:10.438+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 682 / 1000...897번째 유저 처리중
[2025-03-09T11:29:11.172+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 683 / 1000...898번째 유저 처리중
[2025-03-09T11:29:12.064+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 684 / 1000...898번째 유저 처리중
[2025-03-09T11:29:12.677+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 685 / 1000...898번째 유저 처리중
[2025-03-09T11:29:13.402+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 686 / 1000...899번째 유저 처리중
[2025-03-09T11:29:14.441+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 687 / 1000...899번째 유저 처리중
[2025-03-09T11:29:15.036+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 688 / 1000...899번째 유저 처리중
[2025-03-09T11:29:15.794+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 689 / 1000...900번째 유저 처리중
[2025-03-09T11:29:16.689+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 690 / 1000...900번째 유저 처리중
[2025-03-09T11:29:17.292+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 691 / 1000...900번째 유저 처리중
[2025-03-09T11:29:18.061+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 692 / 1000...901번째 유저 처리중
[2025-03-09T11:29:19.005+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 693 / 1000...901번째 유저 처리중
[2025-03-09T11:29:19.602+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 694 / 1000...901번째 유저 처리중
[2025-03-09T11:29:20.368+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 695 / 1000...902번째 유저 처리중
[2025-03-09T11:29:21.244+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 696 / 1000...902번째 유저 처리중
[2025-03-09T11:29:21.806+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 697 / 1000...902번째 유저 처리중
[2025-03-09T11:29:22.539+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 698 / 1000...903번째 유저 처리중
[2025-03-09T11:29:23.453+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 699 / 1000...903번째 유저 처리중
[2025-03-09T11:29:24.056+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 700 / 1000...903번째 유저 처리중
[2025-03-09T11:29:24.823+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 701 / 1000...904번째 유저 처리중
[2025-03-09T11:29:25.874+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 702 / 1000...904번째 유저 처리중
[2025-03-09T11:29:26.478+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 703 / 1000...904번째 유저 처리중
[2025-03-09T11:29:27.243+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 704 / 1000...905번째 유저 처리중
[2025-03-09T11:29:28.822+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 705 / 1000...905번째 유저 처리중
[2025-03-09T11:29:29.419+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 706 / 1000...905번째 유저 처리중
[2025-03-09T11:29:30.144+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 707 / 1000...906번째 유저 처리중
[2025-03-09T11:29:31.252+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 708 / 1000...906번째 유저 처리중
[2025-03-09T11:29:31.853+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 709 / 1000...906번째 유저 처리중
[2025-03-09T11:29:32.635+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 710 / 1000...907번째 유저 처리중
[2025-03-09T11:29:33.470+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 711 / 1000...907번째 유저 처리중
[2025-03-09T11:29:34.063+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 712 / 1000...907번째 유저 처리중
[2025-03-09T11:29:34.818+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 713 / 1000...908번째 유저 처리중
[2025-03-09T11:29:35.650+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 714 / 1000...908번째 유저 처리중
[2025-03-09T11:29:36.222+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 715 / 1000...908번째 유저 처리중
[2025-03-09T11:29:36.990+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 716 / 1000...909번째 유저 처리중
[2025-03-09T11:29:38.331+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 717 / 1000...909번째 유저 처리중
[2025-03-09T11:29:38.858+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 718 / 1000...909번째 유저 처리중
[2025-03-09T11:29:39.582+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 719 / 1000...910번째 유저 처리중
[2025-03-09T11:29:40.682+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 720 / 1000...910번째 유저 처리중
[2025-03-09T11:29:41.259+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 721 / 1000...910번째 유저 처리중
[2025-03-09T11:29:42.019+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 722 / 1000...911번째 유저 처리중
[2025-03-09T11:29:43.244+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 723 / 1000...911번째 유저 처리중
[2025-03-09T11:29:43.804+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 724 / 1000...911번째 유저 처리중
[2025-03-09T11:29:44.549+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 725 / 1000...912번째 유저 처리중
[2025-03-09T11:29:45.773+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 726 / 1000...912번째 유저 처리중
[2025-03-09T11:29:46.372+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 727 / 1000...912번째 유저 처리중
[2025-03-09T11:29:47.126+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 728 / 1000...913번째 유저 처리중
[2025-03-09T11:29:48.215+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 729 / 1000...913번째 유저 처리중
[2025-03-09T11:29:48.827+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 730 / 1000...913번째 유저 처리중
[2025-03-09T11:29:49.550+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 731 / 1000...914번째 유저 처리중
[2025-03-09T11:29:50.743+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 732 / 1000...914번째 유저 처리중
[2025-03-09T11:29:51.341+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 733 / 1000...914번째 유저 처리중
[2025-03-09T11:29:52.104+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 734 / 1000...915번째 유저 처리중
[2025-03-09T11:29:53.345+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 735 / 1000...915번째 유저 처리중
[2025-03-09T11:29:53.942+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 736 / 1000...915번째 유저 처리중
[2025-03-09T11:29:54.701+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 737 / 1000...916번째 유저 처리중
[2025-03-09T11:29:55.774+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 738 / 1000...916번째 유저 처리중
[2025-03-09T11:29:56.366+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 739 / 1000...916번째 유저 처리중
[2025-03-09T11:29:57.099+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 740 / 1000...917번째 유저 처리중
[2025-03-09T11:29:57.969+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 741 / 1000...917번째 유저 처리중
[2025-03-09T11:29:58.557+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 742 / 1000...917번째 유저 처리중
[2025-03-09T11:29:59.313+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 743 / 1000...918번째 유저 처리중
[2025-03-09T11:30:00.383+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 744 / 1000...918번째 유저 처리중
[2025-03-09T11:30:00.992+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 745 / 1000...918번째 유저 처리중
[2025-03-09T11:30:01.783+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 746 / 1000...919번째 유저 처리중
[2025-03-09T11:30:02.686+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 747 / 1000...919번째 유저 처리중
[2025-03-09T11:30:03.279+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 748 / 1000...919번째 유저 처리중
[2025-03-09T11:30:03.964+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 749 / 1000...920번째 유저 처리중
[2025-03-09T11:30:04.978+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 750 / 1000...920번째 유저 처리중
[2025-03-09T11:30:05.581+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 751 / 1000...920번째 유저 처리중
[2025-03-09T11:30:06.353+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 752 / 1000...921번째 유저 처리중
[2025-03-09T11:30:07.149+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 753 / 1000...921번째 유저 처리중
[2025-03-09T11:30:07.746+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 754 / 1000...921번째 유저 처리중
[2025-03-09T11:30:08.515+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 755 / 1000...922번째 유저 처리중
[2025-03-09T11:30:09.696+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 756 / 1000...922번째 유저 처리중
[2025-03-09T11:30:10.290+0000] {collect_match_info.py:50} INFO - [test_c2c55c4771ad6d38a0544117c93445436524fd2b63b7f92bc6d453074074059cefe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 757 / 1000...922번째 유저 처리중
