[2025-03-09T08:31:26.411+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-03-09T08:31:26.451+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [queued]>
[2025-03-09T08:31:26.464+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [queued]>
[2025-03-09T08:31:26.465+0000] {taskinstance.py:2306} INFO - Starting attempt 2 of 3
[2025-03-09T08:31:26.477+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): collect_and_save_match_data_to_json_to_s3> on 2025-03-08 01:00:00+00:00
[2025-03-09T08:31:26.484+0000] {standard_task_runner.py:63} INFO - Started process 13501 to run task
[2025-03-09T08:31:26.487+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_nexon_data_sequential', 'collect_and_save_match_data_to_json_to_s3', 'scheduled__2025-03-08T01:00:00+00:00', '--job-id', '43', '--raw', '--subdir', 'DAGS_FOLDER/collect_match_info.py', '--cfg-path', '/tmp/tmp3_86ug0l']
[2025-03-09T08:31:26.490+0000] {standard_task_runner.py:91} INFO - Job 43: Subtask collect_and_save_match_data_to_json_to_s3
[2025-03-09T08:31:26.552+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [running]> on host 40942f81e2c9
[2025-03-09T09:03:11.700+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 451 / 1000...802번째 유저 처리중
[2025-03-09T09:03:12.461+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 452 / 1000...803번째 유저 처리중
[2025-03-09T09:03:13.456+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 453 / 1000...803번째 유저 처리중
[2025-03-09T09:03:14.056+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 454 / 1000...803번째 유저 처리중
[2025-03-09T09:03:14.816+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 455 / 1000...804번째 유저 처리중
[2025-03-09T09:03:15.951+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 456 / 1000...804번째 유저 처리중
[2025-03-09T09:03:16.517+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 457 / 1000...804번째 유저 처리중
[2025-03-09T09:03:17.264+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 458 / 1000...805번째 유저 처리중
[2025-03-09T09:03:18.342+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 459 / 1000...805번째 유저 처리중
[2025-03-09T09:03:18.909+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 460 / 1000...805번째 유저 처리중
[2025-03-09T09:03:19.657+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 461 / 1000...806번째 유저 처리중
[2025-03-09T09:03:20.519+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 462 / 1000...806번째 유저 처리중
[2025-03-09T09:03:21.084+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 463 / 1000...806번째 유저 처리중
[2025-03-09T09:03:21.829+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 464 / 1000...807번째 유저 처리중
[2025-03-09T09:03:22.685+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 465 / 1000...807번째 유저 처리중
[2025-03-09T09:03:23.284+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 466 / 1000...807번째 유저 처리중
[2025-03-09T09:03:23.978+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 467 / 1000...808번째 유저 처리중
[2025-03-09T09:03:25.085+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 468 / 1000...808번째 유저 처리중
[2025-03-09T09:03:25.689+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 469 / 1000...808번째 유저 처리중
[2025-03-09T09:03:26.371+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 470 / 1000...809번째 유저 처리중
[2025-03-09T09:03:27.322+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 471 / 1000...809번째 유저 처리중
[2025-03-09T09:03:27.922+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 472 / 1000...809번째 유저 처리중
[2025-03-09T09:03:28.652+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 473 / 1000...810번째 유저 처리중
[2025-03-09T09:03:29.575+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 474 / 1000...810번째 유저 처리중
[2025-03-09T09:03:30.179+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 475 / 1000...810번째 유저 처리중
[2025-03-09T09:03:30.904+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 476 / 1000...811번째 유저 처리중
[2025-03-09T09:03:31.973+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 477 / 1000...811번째 유저 처리중
[2025-03-09T09:03:32.570+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 478 / 1000...811번째 유저 처리중
[2025-03-09T09:03:33.283+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 479 / 1000...812번째 유저 처리중
[2025-03-09T09:03:34.167+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 480 / 1000...812번째 유저 처리중
[2025-03-09T09:03:34.766+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 481 / 1000...812번째 유저 처리중
[2025-03-09T09:03:35.487+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 482 / 1000...813번째 유저 처리중
[2025-03-09T09:03:36.817+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 483 / 1000...813번째 유저 처리중
[2025-03-09T09:03:37.346+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 484 / 1000...813번째 유저 처리중
[2025-03-09T09:03:38.064+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 485 / 1000...814번째 유저 처리중
[2025-03-09T09:03:38.882+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 486 / 1000...814번째 유저 처리중
[2025-03-09T09:03:39.481+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 487 / 1000...814번째 유저 처리중
[2025-03-09T09:03:40.210+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 488 / 1000...815번째 유저 처리중
[2025-03-09T09:03:41.469+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 489 / 1000...815번째 유저 처리중
[2025-03-09T09:03:42.067+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 490 / 1000...815번째 유저 처리중
[2025-03-09T09:03:42.819+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 491 / 1000...816번째 유저 처리중
[2025-03-09T09:03:43.877+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 492 / 1000...816번째 유저 처리중
[2025-03-09T09:03:44.475+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 493 / 1000...816번째 유저 처리중
[2025-03-09T09:03:45.228+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 494 / 1000...817번째 유저 처리중
[2025-03-09T09:03:46.090+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 495 / 1000...817번째 유저 처리중
[2025-03-09T09:03:46.703+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 496 / 1000...817번째 유저 처리중
[2025-03-09T09:03:47.466+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 497 / 1000...818번째 유저 처리중
[2025-03-09T09:03:48.542+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 498 / 1000...818번째 유저 처리중
[2025-03-09T09:03:49.100+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 499 / 1000...818번째 유저 처리중
[2025-03-09T09:03:49.832+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 500 / 1000...819번째 유저 처리중
[2025-03-09T09:03:50.806+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 501 / 1000...819번째 유저 처리중
[2025-03-09T09:03:51.399+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 502 / 1000...819번째 유저 처리중
[2025-03-09T09:03:52.166+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 503 / 1000...820번째 유저 처리중
[2025-03-09T09:03:53.290+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 504 / 1000...820번째 유저 처리중
[2025-03-09T09:03:53.895+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 505 / 1000...820번째 유저 처리중
[2025-03-09T09:03:54.666+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 506 / 1000...821번째 유저 처리중
[2025-03-09T09:03:55.471+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 507 / 1000...821번째 유저 처리중
[2025-03-09T09:03:56.034+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 508 / 1000...821번째 유저 처리중
[2025-03-09T09:03:56.724+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 509 / 1000...822번째 유저 처리중
[2025-03-09T09:03:57.500+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 510 / 1000...822번째 유저 처리중
[2025-03-09T09:03:58.099+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 511 / 1000...822번째 유저 처리중
[2025-03-09T09:03:58.830+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 512 / 1000...823번째 유저 처리중
[2025-03-09T09:03:59.643+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 513 / 1000...823번째 유저 처리중
[2025-03-09T09:04:00.295+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 514 / 1000...823번째 유저 처리중
[2025-03-09T09:04:01.033+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 515 / 1000...824번째 유저 처리중
[2025-03-09T09:04:01.873+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 516 / 1000...824번째 유저 처리중
[2025-03-09T09:04:02.468+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 517 / 1000...824번째 유저 처리중
[2025-03-09T09:04:03.187+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 518 / 1000...825번째 유저 처리중
[2025-03-09T09:04:04.017+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 519 / 1000...825번째 유저 처리중
[2025-03-09T09:04:04.610+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 520 / 1000...825번째 유저 처리중
[2025-03-09T09:04:05.365+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 521 / 1000...826번째 유저 처리중
[2025-03-09T09:04:06.164+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 522 / 1000...826번째 유저 처리중
[2025-03-09T09:04:06.760+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 523 / 1000...826번째 유저 처리중
[2025-03-09T09:04:07.486+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 524 / 1000...827번째 유저 처리중
[2025-03-09T09:04:08.288+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 525 / 1000...827번째 유저 처리중
[2025-03-09T09:04:08.854+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 526 / 1000...827번째 유저 처리중
[2025-03-09T09:04:09.573+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 527 / 1000...828번째 유저 처리중
[2025-03-09T09:04:10.370+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 528 / 1000...828번째 유저 처리중
[2025-03-09T09:04:10.960+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 529 / 1000...828번째 유저 처리중
[2025-03-09T09:04:11.684+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 530 / 1000...829번째 유저 처리중
[2025-03-09T09:04:12.436+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 531 / 1000...829번째 유저 처리중
[2025-03-09T09:04:12.996+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 532 / 1000...829번째 유저 처리중
[2025-03-09T09:04:13.698+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 533 / 1000...830번째 유저 처리중
[2025-03-09T09:04:14.485+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 534 / 1000...830번째 유저 처리중
[2025-03-09T09:04:15.076+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 535 / 1000...830번째 유저 처리중
[2025-03-09T09:04:15.804+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 536 / 1000...831번째 유저 처리중
[2025-03-09T09:04:16.540+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 537 / 1000...831번째 유저 처리중
[2025-03-09T09:04:17.070+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 538 / 1000...831번째 유저 처리중
[2025-03-09T09:04:17.799+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 539 / 1000...832번째 유저 처리중
[2025-03-09T09:04:18.555+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 540 / 1000...832번째 유저 처리중
[2025-03-09T09:04:19.153+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 541 / 1000...832번째 유저 처리중
[2025-03-09T09:04:19.908+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 542 / 1000...833번째 유저 처리중
[2025-03-09T09:04:20.691+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 543 / 1000...833번째 유저 처리중
[2025-03-09T09:04:21.293+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 544 / 1000...833번째 유저 처리중
[2025-03-09T09:04:22.046+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 545 / 1000...834번째 유저 처리중
[2025-03-09T09:04:22.825+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 546 / 1000...834번째 유저 처리중
[2025-03-09T09:04:23.417+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 547 / 1000...834번째 유저 처리중
[2025-03-09T09:04:24.174+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 548 / 1000...835번째 유저 처리중
[2025-03-09T09:04:24.968+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 549 / 1000...835번째 유저 처리중
[2025-03-09T09:04:25.498+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 550 / 1000...835번째 유저 처리중
[2025-03-09T09:04:26.256+0000] {collect_match_info.py:50} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 551 / 1000...836번째 유저 처리중
