[2025-03-13T01:40:02.030+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-03-13T01:40:02.074+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-12T01:40:00+00:00 [queued]>
[2025-03-13T01:40:02.089+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-12T01:40:00+00:00 [queued]>
[2025-03-13T01:40:02.089+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-03-13T01:40:02.259+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): collect_and_save_match_data_to_json_to_s3> on 2025-03-12 01:40:00+00:00
[2025-03-13T01:40:02.267+0000] {standard_task_runner.py:63} INFO - Started process 6030 to run task
[2025-03-13T01:40:02.271+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_nexon_data_sequential', 'collect_and_save_match_data_to_json_to_s3', 'scheduled__2025-03-12T01:40:00+00:00', '--job-id', '107', '--raw', '--subdir', 'DAGS_FOLDER/collect_match_info_dag.py', '--cfg-path', '/tmp/tmp3di6i1mu']
[2025-03-13T01:40:02.274+0000] {standard_task_runner.py:91} INFO - Job 107: Subtask collect_and_save_match_data_to_json_to_s3
[2025-03-13T01:40:02.339+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-12T01:40:00+00:00 [running]> on host a0d797a25898
[2025-03-13T02:15:24.140+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 636 / 1000...880번째 유저 처리중
[2025-03-13T02:15:25.289+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 637 / 1000...880번째 유저 처리중
[2025-03-13T02:15:25.861+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 638 / 1000...880번째 유저 처리중
[2025-03-13T02:15:26.608+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 639 / 1000...881번째 유저 처리중
[2025-03-13T02:15:27.646+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 640 / 1000...881번째 유저 처리중
[2025-03-13T02:15:28.206+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 641 / 1000...881번째 유저 처리중
[2025-03-13T02:15:28.961+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 642 / 1000...882번째 유저 처리중
[2025-03-13T02:15:29.894+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 643 / 1000...882번째 유저 처리중
[2025-03-13T02:15:30.500+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 644 / 1000...882번째 유저 처리중
[2025-03-13T02:15:31.251+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 645 / 1000...883번째 유저 처리중
[2025-03-13T02:15:32.213+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 646 / 1000...883번째 유저 처리중
[2025-03-13T02:15:32.849+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 647 / 1000...883번째 유저 처리중
[2025-03-13T02:15:33.556+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 648 / 1000...884번째 유저 처리중
[2025-03-13T02:15:34.672+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 649 / 1000...884번째 유저 처리중
[2025-03-13T02:15:35.242+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 650 / 1000...884번째 유저 처리중
[2025-03-13T02:15:35.998+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 651 / 1000...885번째 유저 처리중
[2025-03-13T02:15:37.054+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 652 / 1000...885번째 유저 처리중
[2025-03-13T02:15:37.587+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 653 / 1000...885번째 유저 처리중
[2025-03-13T02:15:38.325+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 654 / 1000...886번째 유저 처리중
[2025-03-13T02:15:39.352+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 655 / 1000...886번째 유저 처리중
[2025-03-13T02:15:39.943+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 656 / 1000...886번째 유저 처리중
[2025-03-13T02:15:40.716+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 657 / 1000...887번째 유저 처리중
[2025-03-13T02:15:41.757+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 658 / 1000...887번째 유저 처리중
[2025-03-13T02:15:42.319+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 659 / 1000...887번째 유저 처리중
[2025-03-13T02:15:43.050+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 660 / 1000...888번째 유저 처리중
[2025-03-13T02:15:44.071+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 661 / 1000...888번째 유저 처리중
[2025-03-13T02:15:44.631+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 662 / 1000...888번째 유저 처리중
[2025-03-13T02:15:45.396+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 663 / 1000...889번째 유저 처리중
[2025-03-13T02:15:46.639+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 664 / 1000...889번째 유저 처리중
[2025-03-13T02:15:47.252+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 665 / 1000...889번째 유저 처리중
[2025-03-13T02:15:48.044+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 666 / 1000...890번째 유저 처리중
[2025-03-13T02:15:48.973+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 667 / 1000...890번째 유저 처리중
[2025-03-13T02:15:49.574+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 668 / 1000...890번째 유저 처리중
[2025-03-13T02:15:50.318+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 669 / 1000...891번째 유저 처리중
[2025-03-13T02:15:51.399+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 670 / 1000...891번째 유저 처리중
[2025-03-13T02:15:52.012+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 671 / 1000...891번째 유저 처리중
[2025-03-13T02:15:52.745+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 672 / 1000...892번째 유저 처리중
[2025-03-13T02:15:53.890+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 673 / 1000...892번째 유저 처리중
[2025-03-13T02:15:54.478+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 674 / 1000...892번째 유저 처리중
[2025-03-13T02:15:55.239+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 675 / 1000...893번째 유저 처리중
[2025-03-13T02:15:56.013+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 676 / 1000...893번째 유저 처리중
[2025-03-13T02:15:56.602+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 677 / 1000...893번째 유저 처리중
[2025-03-13T02:15:57.364+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 678 / 1000...894번째 유저 처리중
[2025-03-13T02:15:58.167+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 679 / 1000...894번째 유저 처리중
[2025-03-13T02:15:58.784+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 680 / 1000...894번째 유저 처리중
[2025-03-13T02:15:59.562+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 681 / 1000...895번째 유저 처리중
[2025-03-13T02:16:00.363+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 682 / 1000...895번째 유저 처리중
[2025-03-13T02:16:00.894+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 683 / 1000...895번째 유저 처리중
[2025-03-13T02:16:01.655+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 684 / 1000...896번째 유저 처리중
[2025-03-13T02:16:03.860+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 685 / 1000...896번째 유저 처리중
[2025-03-13T02:16:04.491+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 686 / 1000...896번째 유저 처리중
[2025-03-13T02:16:05.208+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 687 / 1000...897번째 유저 처리중
[2025-03-13T02:16:06.104+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 688 / 1000...897번째 유저 처리중
[2025-03-13T02:16:06.704+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 689 / 1000...897번째 유저 처리중
[2025-03-13T02:16:07.443+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 690 / 1000...898번째 유저 처리중
[2025-03-13T02:16:08.572+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 691 / 1000...898번째 유저 처리중
[2025-03-13T02:16:09.181+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 692 / 1000...898번째 유저 처리중
[2025-03-13T02:16:09.929+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 693 / 1000...899번째 유저 처리중
[2025-03-13T02:16:10.928+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 694 / 1000...899번째 유저 처리중
[2025-03-13T02:16:11.560+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 695 / 1000...899번째 유저 처리중
[2025-03-13T02:16:12.336+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 696 / 1000...900번째 유저 처리중
[2025-03-13T02:16:13.604+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 697 / 1000...900번째 유저 처리중
[2025-03-13T02:16:14.196+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 698 / 1000...900번째 유저 처리중
[2025-03-13T02:16:14.952+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 699 / 1000...901번째 유저 처리중
[2025-03-13T02:16:15.884+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 700 / 1000...901번째 유저 처리중
[2025-03-13T02:16:16.487+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 701 / 1000...901번째 유저 처리중
[2025-03-13T02:16:17.226+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 702 / 1000...902번째 유저 처리중
[2025-03-13T02:16:18.373+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 703 / 1000...902번째 유저 처리중
[2025-03-13T02:16:18.978+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 704 / 1000...902번째 유저 처리중
[2025-03-13T02:16:19.757+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 705 / 1000...903번째 유저 처리중
[2025-03-13T02:16:20.780+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 706 / 1000...903번째 유저 처리중
[2025-03-13T02:16:21.372+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 707 / 1000...903번째 유저 처리중
[2025-03-13T02:16:22.170+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 708 / 1000...904번째 유저 처리중
[2025-03-13T02:16:23.179+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 709 / 1000...904번째 유저 처리중
[2025-03-13T02:16:23.783+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 710 / 1000...904번째 유저 처리중
[2025-03-13T02:16:24.551+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 711 / 1000...905번째 유저 처리중
[2025-03-13T02:16:25.391+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 712 / 1000...905번째 유저 처리중
[2025-03-13T02:16:25.983+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 713 / 1000...905번째 유저 처리중
[2025-03-13T02:16:26.741+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 714 / 1000...906번째 유저 처리중
[2025-03-13T02:16:28.020+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 715 / 1000...906번째 유저 처리중
[2025-03-13T02:16:28.612+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 716 / 1000...906번째 유저 처리중
[2025-03-13T02:16:29.392+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 717 / 1000...907번째 유저 처리중
[2025-03-13T02:16:30.404+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 718 / 1000...907번째 유저 처리중
[2025-03-13T02:16:30.962+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 719 / 1000...907번째 유저 처리중
[2025-03-13T02:16:31.709+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 720 / 1000...908번째 유저 처리중
[2025-03-13T02:16:32.804+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 721 / 1000...908번째 유저 처리중
[2025-03-13T02:16:33.398+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 722 / 1000...908번째 유저 처리중
[2025-03-13T02:16:34.180+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 723 / 1000...909번째 유저 처리중
[2025-03-13T02:16:35.217+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 724 / 1000...909번째 유저 처리중
[2025-03-13T02:16:35.811+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 725 / 1000...909번째 유저 처리중
[2025-03-13T02:16:36.564+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 726 / 1000...910번째 유저 처리중
[2025-03-13T02:16:37.606+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 727 / 1000...910번째 유저 처리중
[2025-03-13T02:16:38.215+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 728 / 1000...910번째 유저 처리중
[2025-03-13T02:16:38.978+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 729 / 1000...911번째 유저 처리중
[2025-03-13T02:16:40.278+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 730 / 1000...911번째 유저 처리중
[2025-03-13T02:16:40.869+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 731 / 1000...911번째 유저 처리중
[2025-03-13T02:16:41.604+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 732 / 1000...912번째 유저 처리중
[2025-03-13T02:16:42.682+0000] {collect_match_info_dag.py:70} INFO - [test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 733 / 1000...912번째 유저 처리중
